,0
1110,"[ 2.34052641e-01  6.01035287e-04  4.53089136e-01  4.84175520e-04
  6.57128282e-01  6.49244053e-04  8.46170076e-01  1.09624089e-03
  1.02019573e+00  8.25342667e-04  1.17922402e+00  8.36372746e-04
  1.32425480e+00  1.11053591e-03  1.45326960e+00  6.85599233e-04
  1.56928670e+00  5.05000419e-04  1.67128748e+00 -4.12288668e-04
  1.76030935e+00 -8.54165416e-05  1.83731454e+00 -5.32825129e-04
  1.90230306e+00 -1.75451443e-03  1.95831196e+00 -1.80722340e-03
  2.00432263e+00 -1.67198016e-03  2.04331574e+00 -2.40499374e-03
  2.07531009e+00 -3.00644078e-03  2.10332394e+00 -2.53288359e-03
  2.12831952e+00 -3.00276409e-03  2.15131546e+00 -3.43505415e-03
  2.17533001e+00 -2.88631608e-03  2.20032560e+00 -3.35619658e-03
  2.22733962e+00 -2.86384416e-03  2.25933397e+00 -3.46529121e-03
  2.29534641e+00 -3.14209577e-03  2.33635796e+00 -2.91287644e-03
  2.38434948e+00 -3.81504700e-03  2.43735891e+00 -3.81137031e-03
  2.49836693e+00 -3.95805537e-03  3.55751818e+00 -5.86537300e-03]"
1111,"[ 8.72552587e-01 -1.00986825e-02  1.72893173e+00 -2.76418097e-02
  2.56936988e+00 -5.16567726e-02  3.39483964e+00 -8.23760180e-02
  4.20460085e+00 -1.18594490e-01  4.99865352e+00 -1.60312188e-01
  5.77797024e+00 -2.07761560e-01  6.54352364e+00 -2.61175052e-01
  7.29383338e+00 -3.18142553e-01  8.02963962e+00 -3.79869117e-01
  8.75214743e+00 -4.45614584e-01  9.45964403e+00 -5.13941450e-01
  1.01516645e+01 -5.86794933e-01  1.08286738e+01 -6.62229816e-01
  1.14887267e+01 -7.39781204e-01  1.21327957e+01 -8.19681544e-01
  1.27579631e+01 -9.01233497e-01  1.33654339e+01 -9.83696899e-01
  1.39540031e+01 -1.06781191e+00  1.45231629e+01 -1.15140087e+00
  1.50717083e+01 -1.23520394e+00  1.55996393e+01 -1.31922112e+00
  1.61083933e+01 -1.40173964e+00  1.65965330e+01 -1.48447227e+00
  1.70647556e+01 -1.56450118e+00  1.75145414e+01 -1.64423648e+00
  1.79461229e+01 -1.72270556e+00  1.83607051e+01 -1.79916827e+00
  1.87602334e+01 -1.87408950e+00  2.24821392e+01 -2.64433230e+00]"
1112,"[ 0.03299815 -0.00105928  0.0639963  -0.00211496  0.09399446 -0.00316885
  0.12199441 -0.00321915  0.14699437 -0.00326406  0.17898714 -0.00732153
  0.17898714 -0.00732153  0.17898714 -0.00732153  0.17898714 -0.00732153
  0.17898714 -0.00732153  0.17898714 -0.00732153  0.17898714 -0.00732153
  0.17898714 -0.00732153  0.17898714 -0.00732153  0.17898714 -0.00732153
  0.17898714 -0.00732153  0.17898714 -0.00732153  0.17898714 -0.00732153
  0.17898714 -0.00732153  0.17898714 -0.00732153  0.17898714 -0.00732153
  0.17898714 -0.00732153  0.17898714 -0.00732153  0.17898714 -0.00732153
  0.17898714 -0.00732153  0.17898714 -0.00732153  0.17898714 -0.00732153
  0.17898714 -0.00732153  0.17898714 -0.00732153  0.17898714 -0.00732153]"
1113,"[5.93730041e-01 1.13858774e-02 1.18599999e+00 2.66276748e-02
 1.77470677e+00 4.64850890e-02 2.35774735e+00 7.17178167e-02
 2.93436201e+00 1.00222798e-01 3.50133780e+00 1.33636160e-01
 4.05692186e+00 1.69738110e-01 4.60199062e+00 2.09638544e-01
 5.13280490e+00 2.50884202e-01 5.65135101e+00 2.93708551e-01
 6.15365632e+00 3.37644658e-01 6.64182387e+00 3.81932826e-01
 7.11386734e+00 4.26339589e-01 7.57002020e+00 4.68878619e-01
 8.01016571e+00 5.10543082e-01 8.43442061e+00 5.50339812e-01
 8.84266817e+00 5.89261973e-01 9.23514184e+00 6.25323240e-01
 9.61283480e+00 6.58640344e-01 9.97551358e+00 6.91199613e-01
 1.03255147e+01 7.20255023e-01 1.06614948e+01 7.48669331e-01
 1.09866668e+01 7.74806410e-01 1.12999209e+01 7.99542690e-01
 1.16032433e+01 8.23111637e-01 1.18966342e+01 8.45513252e-01
 1.21820797e+01 8.66981001e-01 1.24595799e+01 8.87514885e-01
 1.27291348e+01 9.07114902e-01 1.51574079e+01 1.08982423e+00]"
1114,"[ 6.46130386e-01 -7.24392043e-04  1.27226438e+00 -1.82876122e-03
  1.87738317e+00 -2.33228689e-03  2.46052493e+00 -4.25360692e-03
  3.02165165e+00 -5.59308229e-03  3.55982053e+00 -9.36917037e-03
  4.07597438e+00 -1.25634138e-02  4.56815156e+00 -1.72134493e-02
  5.03733289e+00 -2.23004585e-02  5.48253756e+00 -2.88432598e-02
  5.90374655e+00 -3.58420337e-02  6.30195970e+00 -4.32777812e-02
  6.67717700e+00 -5.11505025e-02  7.02839862e+00 -5.94791963e-02
  7.35860505e+00 -6.72070466e-02  7.66681544e+00 -7.53528718e-02
  7.95401062e+00 -8.28978534e-02  8.22320905e+00 -9.07848145e-02
  8.47439173e+00 -9.80139355e-02  8.71055813e+00 -1.04528220e-01
  8.93270804e+00 -1.10308669e-01  9.14284113e+00 -1.15317284e-01
  9.34397584e+00 -1.20496890e-01  9.53811181e+00 -1.25809487e-01
  9.72822951e+00 -1.30198260e-01  9.91534775e+00 -1.34644030e-01
  1.01024470e+01 -1.38089980e-01  1.02915649e+01 -1.42497752e-01
  1.04836822e+01 -1.46848528e-01  1.31101843e+01 -2.00957757e-01]"
1115,"[ 5.30037884e-01 -5.98673821e-03  1.04955968e+00 -1.42998062e-02
  1.55642974e+00 -2.56018255e-02  2.05081016e+00 -3.89060182e-02
  2.53270093e+00 -5.42123842e-02  3.00193998e+00 -7.25077016e-02
  3.45802675e+00 -9.06695584e-02  3.90146180e+00 -1.11820366e-01
  4.33075781e+00 -1.32675636e-01  4.74559061e+00 -1.55208922e-01
  5.14809583e+00 -1.78757604e-01  5.53547524e+00 -2.01848668e-01
  5.90871560e+00 -2.24644194e-01  6.26765483e+00 -2.48130959e-01
  6.61048146e+00 -2.70998029e-01  6.93933111e+00 -2.92582782e-01
  7.25190609e+00 -3.14534618e-01  7.54951732e+00 -3.35042058e-01
  7.83019125e+00 -3.53780948e-01  8.09360372e+00 -3.72724842e-01
  8.34106567e+00 -3.90062263e-01  8.57060353e+00 -4.05469054e-01
  8.78402879e+00 -4.20256150e-01  8.97854319e+00 -4.32950539e-01
  9.15694499e+00 -4.45025232e-01  9.31742271e+00 -4.55169296e-01
  9.46080104e+00 -4.64531586e-01  9.58822886e+00 -4.72287403e-01
  9.70069292e+00 -4.78598825e-01  1.01359096e+01 -5.00426564e-01]"
1116,"[6.32328090e-01 3.76654571e-03 1.25236024e+00 8.87841642e-03
 1.86108722e+00 1.54711933e-02 2.45724710e+00 2.53908276e-02
 3.04025585e+00 3.55294396e-02 3.61083309e+00 4.80041427e-02
 4.16798804e+00 6.26793560e-02 4.71383782e+00 7.88354755e-02
 5.24937319e+00 9.66080822e-02 5.77274820e+00 1.14735248e-01
 6.28679958e+00 1.34614482e-01 6.79152731e+00 1.56245784e-01
 7.28819334e+00 1.77783203e-01 7.77666207e+00 2.00217506e-01
 8.25693351e+00 2.23548692e-01 8.73098919e+00 2.48047924e-01
 9.19711874e+00 2.71462506e-01 9.65604176e+00 2.95909553e-01
 1.01069031e+01 3.20262718e-01 1.05518198e+01 3.43802395e-01
 1.09875484e+01 3.68103374e-01 1.14142246e+01 3.92174890e-01
 1.18329747e+01 4.15161756e-01 1.22425367e+01 4.38909924e-01
 1.26410646e+01 4.62157466e-01 1.30296850e+01 4.84049197e-01
 1.34061449e+01 5.06295486e-01 1.37714353e+01 5.29031915e-01
 1.41248365e+01 5.50141371e-01 1.71782013e+01 7.70151584e-01]"
1117,"[4.80084150e-01 4.56788878e-04 9.45152880e-01 1.80666918e-04
 1.39524178e+00 1.17131742e-03 1.82933322e+00 2.44669412e-03
 2.24742718e+00 4.00679702e-03 2.64854164e+00 6.86926315e-03
 3.03465847e+00 9.99866010e-03 3.40477783e+00 1.34127832e-02
 3.75791769e+00 1.81292696e-02 4.09605991e+00 2.31126868e-02
 4.41822247e+00 2.93806719e-02 4.72436976e+00 3.49335415e-02
 5.01453738e+00 4.17709789e-02 5.28970738e+00 4.88753471e-02
 5.54788007e+00 5.62822370e-02 5.79103734e+00 6.29562160e-02
 6.01819715e+00 6.99149212e-02 6.22835964e+00 7.71761480e-02
 6.42450656e+00 8.36866685e-02 6.60365617e+00 9.04997107e-02
 6.76979004e+00 9.65442512e-02 6.92090849e+00 1.01855881e-01
 7.05901121e+00 1.06399009e-01 7.18511582e+00 1.11155682e-01
 7.30022218e+00 1.16108104e-01 7.40529453e+00 1.19238796e-01
 7.50136831e+00 1.22529647e-01 7.59144303e+00 1.25927271e-01
 7.67450107e+00 1.28449620e-01 8.44805489e+00 1.52687768e-01]"
1118,"[ 6.97940531e-01  1.20497153e-04  1.38900254e+00 -1.39786859e-03
  2.07309414e+00 -3.55932625e-03  2.74940332e+00 -8.44728807e-03
  3.41883398e+00 -1.49741128e-02  4.08057408e+00 -2.52232126e-02
  4.73561939e+00 -3.91027174e-02  5.38207024e+00 -5.77921385e-02
  6.02092241e+00 -8.11996057e-02  6.65136386e+00 -1.11408531e-01
  7.27339459e+00 -1.48418915e-01  7.88710647e+00 -1.93226529e-01
  8.48932846e+00 -2.44115440e-01  9.08232769e+00 -3.03889222e-01
  9.66392890e+00 -3.70740074e-01  1.02343158e+01 -4.46659536e-01
  1.07912213e+01 -5.28844037e-01  1.13347372e+01 -6.18289348e-01
  1.18638678e+01 -7.15087339e-01  1.23773416e+01 -8.16342568e-01
  1.28753424e+01 -9.24046575e-01  1.33556032e+01 -1.03539579e+00
  1.38191195e+01 -1.15029834e+00  1.42638081e+01 -1.26794220e+00
  1.46895770e+01 -1.38733159e+00  1.50963344e+01 -1.50747075e+00
  1.54819969e+01 -1.62754764e+00  1.58464725e+01 -1.74656649e+00
  1.61895777e+01 -1.86253577e+00  1.85478610e+01 -2.81289873e+00]"
1119,"[ 6.41546290e-01 -5.32526014e-03  1.26110514e+00 -1.13938979e-02
  1.85874414e+00 -2.02047713e-02  2.43346385e+00 -3.17916701e-02
  2.98622991e+00 -4.51213756e-02  3.51604289e+00 -6.02276775e-02
  4.02490166e+00 -7.70429962e-02  4.51084114e+00 -9.66343404e-02
  4.97579261e+00 -1.16935272e-01  5.41978987e+00 -1.38945221e-01
  5.84283291e+00 -1.62664186e-01  6.24588736e+00 -1.87058950e-01
  6.62902082e+00 -2.14128369e-01  6.99313134e+00 -2.40840367e-01
  7.33728707e+00 -2.69227591e-01  7.66241986e+00 -2.97257395e-01
  7.96859728e+00 -3.26928636e-01  8.25675120e+00 -3.56208666e-01
  8.52691540e+00 -3.86096914e-01  8.77802286e+00 -4.14628312e-01
  9.01214004e+00 -4.43734138e-01  9.22819991e+00 -4.71449325e-01
  9.42723570e+00 -4.98739511e-01  9.60921362e+00 -5.24605267e-01
  9.77513309e+00 -5.49012803e-01  9.92399469e+00 -5.71995909e-01
  1.00587967e+01 -5.93453217e-01  1.01775403e+01 -6.13452304e-01
  1.02831899e+01 -6.30892374e-01  1.08017141e+01 -7.26426051e-01]"
1120,"[ 6.08161163e-01 -1.35300534e-05  1.19828109e+00  1.55844742e-03
  1.77240525e+00  2.76245733e-03  2.32951091e+00  4.57523723e-03
  2.87162053e+00  6.04304754e-03  3.39668866e+00  9.11936336e-03
  3.90776049e+00  1.18737076e-02  4.40483602e+00  1.43060801e-02
  4.88789225e+00  1.74162166e-02  5.35892866e+00  2.12501130e-02
  5.81899098e+00  2.38312961e-02  6.26803321e+00  2.71592370e-02
  6.70907756e+00  3.03031942e-02  7.14012455e+00  3.32171717e-02
  7.56417339e+00  3.59701633e-02  7.98122409e+00  3.85621691e-02
  8.39129963e+00  3.99934536e-02  8.79535377e+00  4.22864858e-02
  9.19343248e+00  4.34417947e-02  9.58651252e+00  4.44821137e-02
  9.97359415e+00  4.53844448e-02  1.03547004e+01  4.51490526e-02
  1.07307849e+01  4.57984061e-02  1.11018938e+01  4.53330342e-02
  1.14660045e+01  4.47066765e-02  1.18240938e+01  4.49420664e-02
  1.21752079e+01  4.40167351e-02  1.25193239e+01  4.29304179e-02
  1.28554420e+01  4.16601170e-02  1.58366547e+01  2.32170847e-02]"
1121,"[8.62924963e-01 8.63176555e-03 1.71805151e+00 2.21813236e-02
 2.56340092e+00 4.03577103e-02 3.39585962e+00 6.37138412e-02
 4.21260502e+00 9.08239096e-02 5.01180387e+00 1.20407591e-01
 5.79133197e+00 1.53163282e-01 6.54935609e+00 1.87810659e-01
 7.28276265e+00 2.24902637e-01 7.99070778e+00 2.63304373e-01
 8.67234760e+00 3.01881024e-01 9.32456854e+00 3.41185505e-01
 9.94737061e+00 3.81217817e-01 1.05399099e+01 4.20843117e-01
 1.11011971e+01 4.59915923e-01 1.16302428e+01 4.98290753e-01
 1.21280364e+01 5.36113088e-01 1.25935886e+01 5.73237448e-01
 1.30270447e+01 6.08674471e-01 1.34303835e+01 6.42715121e-01
 1.38036051e+01 6.75359397e-01 1.41476988e+01 7.06752783e-01
 1.44637994e+01 7.36051398e-01 1.47527508e+01 7.64390085e-01
 1.50168227e+01 7.90081087e-01 1.52577029e+01 8.15394089e-01
 1.54758277e+01 8.37361008e-01 1.56727396e+01 8.59240890e-01
 1.58498642e+01 8.78211135e-01 1.69045225e+01 9.98929121e-01]"
1122,"[5.28272734e-01 9.58366501e-04 1.04755067e+00 1.61079196e-03
 1.55879924e+00 2.99069187e-03 2.06105300e+00 4.06465073e-03
 2.55427798e+00 5.83209060e-03 3.03650931e+00 7.22560253e-03
 3.50871243e+00 9.27860202e-03 3.96888849e+00 1.19231022e-02
 4.41707148e+00 1.41596809e-02 4.85022916e+00 1.68857800e-02
 5.27039434e+00 1.91699642e-02 5.67453478e+00 2.19096752e-02
 6.06165105e+00 2.50709197e-02 6.43274257e+00 2.86876911e-02
 6.78584450e+00 3.16925803e-02 7.12095683e+00 3.40855875e-02
 7.43804557e+00 3.68661346e-02 7.73611130e+00 4.00002282e-02
 8.01718685e+00 4.25564332e-02 8.28023881e+00 4.55001781e-02
 8.52633459e+00 4.68666124e-02 8.75737105e+00 4.97219890e-02
 8.97245075e+00 5.10340483e-02 9.17350455e+00 5.28696214e-02
 9.36156587e+00 5.42632797e-02 9.53763412e+00 5.52490166e-02
 9.70270872e+00 5.58608255e-02 9.85775512e+00 5.71321220e-02
 1.00038407e+01 5.70980554e-02 1.11754557e+01 5.89263469e-02]"
1123,"[ 7.84739405e-01 -8.00417418e-03  1.55887858e+00 -2.18079219e-02
  2.32042299e+00 -4.15591081e-02  3.06737811e+00 -6.74055978e-02
  3.79774942e+00 -9.94952559e-02  4.50961633e+00 -1.38973211e-01
  5.20290490e+00 -1.84842199e-01  5.87761512e+00 -2.37102220e-01
  6.53274975e+00 -2.95827208e-01  7.16930603e+00 -3.60943229e-01
  7.78721005e+00 -4.31453019e-01  8.38638785e+00 -5.06359317e-01
  8.96783672e+00 -5.85588189e-01  9.53255391e+00 -6.69065704e-01
  1.00795422e+01 -7.56865792e-01  1.06106481e+01 -8.46846064e-01
  1.11249485e+01 -9.40077714e-01  1.16232926e+01 -1.03449228e+00
  1.21068257e+01 -1.13201037e+00  1.25744765e+01 -1.23170863e+00
  1.30271683e+01 -1.33251589e+00  1.34649012e+01 -1.43443213e+00
  1.38887463e+01 -1.53838069e+00  1.42986298e+01 -1.64336430e+00
  1.46945515e+01 -1.74938297e+00  1.50775828e+01 -1.85736002e+00
  1.54486469e+01 -1.96622427e+00  1.58088890e+01 -2.07789629e+00
  1.61592324e+01 -2.19130491e+00  1.97271812e+01 -3.73574435e+00]"
1124,"[5.66741520e-01 1.02467888e-03 1.13148585e+00 1.94340737e-03
 1.69212984e+00 4.64742676e-03 2.24578367e+00 6.98061981e-03
 2.79239434e+00 9.94158236e-03 3.32896609e+00 1.33713888e-02
 3.85649749e+00 1.73230144e-02 4.37504154e+00 2.07978633e-02
 4.88349367e+00 2.57401519e-02 5.38395704e+00 3.02586390e-02
 5.87538007e+00 3.52989452e-02 6.35881434e+00 3.99154499e-02
 6.83625703e+00 4.42141034e-02 7.30765516e+00 4.91935016e-02
 7.77406032e+00 5.39080239e-02 8.23641813e+00 5.94092412e-02
 8.69483452e+00 6.36999620e-02 9.15125372e+00 6.78847324e-02
 9.60467714e+00 7.19105771e-02 1.00561034e+01 7.58304716e-02
 1.05045338e+01 7.95914404e-02 1.09510200e+01 8.22478630e-02
 1.13934589e+01 8.56909807e-02 1.18339535e+01 8.80295522e-02
 1.22684566e+01 9.00502725e-02 1.26979667e+01 9.18061169e-02
 1.31214322e+01 9.42427060e-02 1.35359634e+01 9.52039225e-02
 1.39414542e+01 9.66869582e-02 1.73932476e+01 1.16574295e-01]"
1125,"[7.05469960e-01 3.62422406e-03 1.40082278e+00 9.82592597e-03
 2.08514331e+00 1.65648818e-02 2.75734845e+00 2.57973402e-02
 3.41444087e+00 3.73973383e-02 4.05746165e+00 5.04077454e-02
 4.68437058e+00 6.57437044e-02 5.29425252e+00 8.13649915e-02
 5.88806459e+00 9.83127124e-02 6.46584878e+00 1.15587749e-01
 7.02660598e+00 1.33148114e-01 7.57033618e+00 1.50993806e-01
 8.09903762e+00 1.69208802e-01 8.61079604e+00 1.85710890e-01
 9.10652658e+00 2.02540293e-01 9.58727036e+00 2.18739882e-01
 1.00530693e+01 2.33310538e-01 1.05018413e+01 2.48166521e-01
 1.09356685e+01 2.61393572e-01 1.13525527e+01 2.72907715e-01
 1.17534090e+01 2.84749173e-01 1.21372803e+01 2.95876841e-01
 1.25032095e+01 3.05249613e-01 1.28521117e+01 3.14907714e-01
 1.31830297e+01 3.23810036e-01 1.34969207e+01 3.32997687e-01
 1.37918285e+01 3.41387572e-01 1.40697513e+01 3.49063667e-01
 1.43296480e+01 3.56983102e-01 1.61585800e+01 4.20831972e-01]"
1126,"[ 9.84670883e-01 -1.04044299e-02  1.95833048e+00 -2.97950439e-02
  2.91999883e+00 -5.79725919e-02  3.86987520e+00 -9.39571251e-02
  4.80678038e+00 -1.38529342e-01  5.73111287e+00 -1.89729346e-01
  6.64287268e+00 -2.47557136e-01  7.53990066e+00 -3.12594160e-01
  8.42357524e+00 -3.83079773e-01  9.29173730e+00 -4.59595422e-01
  1.01467452e+01 -5.40579709e-01  1.09856592e+01 -6.25434885e-01
  1.18094591e+01 -7.14360200e-01  1.26171650e+01 -8.07156404e-01
  1.34079962e+01 -9.02644297e-01  1.41811721e+01 -9.99644682e-01
  1.49364934e+01 -1.09913751e+00  1.56743585e+01 -1.19916287e+00
  1.63916284e+01 -1.30010298e+00  1.70892830e+01 -1.40215708e+00
  1.77677208e+01 -1.50336527e+00  1.84247827e+01 -1.60430900e+00
  1.90616479e+01 -1.70420758e+00  1.96773364e+01 -1.80286175e+00
  2.02716490e+01 -1.90125146e+00  2.08449842e+01 -1.99741681e+00
  2.13971427e+01 -2.09233776e+00  2.19283238e+01 -2.18503436e+00
  2.24385275e+01 -2.27550659e+00  2.67585197e+01 -3.09673232e+00]"
1127,"[6.37906587e-01 4.30844965e-04 1.26482921e+00 2.67978571e-04
 1.87766429e+00 1.34656425e-03 2.47651978e+00 1.66951729e-03
 3.06028918e+00 3.17994864e-03 3.62797396e+00 5.82388454e-03
 4.18068061e+00 7.65821405e-03 4.71830117e+00 1.06800219e-02
 5.24183419e+00 1.49432817e-02 5.75338471e+00 1.85588565e-02
 6.25284476e+00 2.35238309e-02 6.74226542e+00 2.89476100e-02
 7.22269920e+00 3.38856253e-02 7.69603524e+00 4.04429089e-02
 8.16338002e+00 4.66763500e-02 8.62467957e+00 5.35844909e-02
 9.08193098e+00 6.12752792e-02 9.53618676e+00 6.88041461e-02
 9.98639440e+00 7.71156604e-02 1.04336064e+01 8.52652533e-02
 1.08777688e+01 9.42514674e-02 1.13189356e+01 1.03075760e-01
 1.17561082e+01 1.11684158e-01 1.21882881e+01 1.20022687e-01
 1.26164739e+01 1.28145321e-01 1.30376158e+01 1.36888681e-01
 1.34508234e+01 1.44201708e-01 1.38559887e+01 1.52081488e-01
 1.42511686e+01 1.59421530e-01 1.75201532e+01 2.10936009e-01]"
1128,"[ 5.38408840e-01 -9.59809197e-04  1.05779270e+00 -2.14387113e-03
  1.55910997e+00 -4.59213874e-03  2.04244222e+00 -6.30627616e-03
  2.50575033e+00 -8.20388129e-03  2.95107341e+00 -9.36735623e-03
  3.37633156e+00 -1.17134668e-02  3.78360469e+00 -1.33254472e-02
  4.17089446e+00 -1.41217274e-02  4.53911847e+00 -1.61414282e-02
  4.88839907e+00 -1.63870459e-02  5.21961308e+00 -1.78968693e-02
  5.53088452e+00 -1.75918245e-02  5.82508853e+00 -1.85917704e-02
  6.10130751e+00 -1.88575861e-02  6.36049986e+00 -1.94292246e-02
  6.60270636e+00 -1.93075179e-02  6.82784542e+00 -2.04908018e-02
  7.03799697e+00 -2.10623106e-02  7.23112188e+00 -2.19396422e-02
  7.40925927e+00 -2.22051986e-02  7.57032923e+00 -2.37757456e-02
  7.71541251e+00 -2.46937325e-02  7.84446832e+00 -2.59583272e-02
  7.95749665e+00 -2.75695296e-02  8.05553746e+00 -2.85689569e-02
  8.13755080e+00 -2.99149919e-02  8.20453584e+00 -3.16484198e-02
  8.25953086e+00 -3.28924274e-02  8.40241188e+00 -3.87246840e-02]"
1129,"[2.07506401e-01 1.04581108e-03 4.09725876e-01 3.11554661e-03
 6.05070271e-01 3.86874426e-03 7.94145586e-01 5.45778951e-03
 9.76951822e-01 7.88268236e-03 1.15386513e+00 9.17911418e-03
 1.32567959e+00 1.05173161e-02 1.49141305e+00 1.17092113e-02
 1.65204766e+00 1.29428767e-02 1.80856558e+00 1.44063890e-02
 1.96115488e+00 1.51175940e-02 2.10962748e+00 1.60586459e-02
 2.25692986e+00 1.77937753e-02 2.40128577e+00 1.89646741e-02
 2.54564168e+00 2.01355730e-02 2.68980951e+00 2.22886262e-02
 2.83514758e+00 2.36476019e-02 2.98127972e+00 2.61768088e-02
 3.13152856e+00 2.84761687e-02 3.28355363e+00 3.21338366e-02
 3.44067754e+00 3.57497344e-02 3.60191815e+00 3.91357852e-02
 3.76886361e+00 4.46324514e-02 3.94109600e+00 4.91051931e-02
 4.11903323e+00 5.56885502e-02 4.30403363e+00 6.26062908e-02
 4.49572102e+00 7.18227237e-02 4.69564180e+00 8.05794626e-02
 4.90206151e+00 9.26170480e-02 7.73745860e+00 3.86127463e-01]"
1130,"[ 7.03101957e-01 -7.98463687e-04  1.39315146e+00 -4.35979565e-03
  2.06914868e+00 -1.06657932e-02  2.73209344e+00 -1.97346590e-02
  3.38094950e+00 -3.35478591e-02  4.01771654e+00 -5.21417988e-02
  4.64337619e+00 -7.65345150e-02  5.25689221e+00 -1.08707474e-01
  5.86124589e+00 -1.49715117e-01  6.45645544e+00 -1.98557611e-01
  7.04244805e+00 -2.59234293e-01  7.62125980e+00 -3.29781900e-01
  8.19281786e+00 -4.14199768e-01  8.75814029e+00 -5.11506266e-01
  9.31820871e+00 -6.22719432e-01  9.87196867e+00 -7.50820564e-01
  1.04204382e+01 -8.94828033e-01  1.09645808e+01 -1.05675971e+00
  1.15033783e+01 -1.23759722e+00  1.20368127e+01 -1.43834041e+00
  1.25648655e+01 -1.65998910e+00  1.30865372e+01 -1.90252510e+00
  1.36017911e+01 -2.16794808e+00  1.41106092e+01 -2.45725786e+00
  1.46100102e+01 -2.76940000e+00  1.50999575e+01 -3.10637418e+00
  1.55804695e+01 -3.46718056e+00  1.60485102e+01 -3.85376420e+00
  1.65050794e+01 -4.26614330e+00  2.03838202e+01 -1.03587562e+01]"
1131,"[ 5.29075689e-01  1.97882300e-03  1.04998674e+00  2.80061615e-03
  1.56095204e+00  4.66256124e-03  2.06087298e+00  6.67409776e-03
  2.54964557e+00  7.84065000e-03  3.02538465e+00  9.36482407e-03
  3.49007939e+00  1.10385896e-02  3.94064204e+00  1.21794164e-02
  4.37707259e+00  1.27873045e-02  4.79837648e+00  1.29662691e-02
  5.20465772e+00  1.37108859e-02  5.59371913e+00  1.32400340e-02
  5.96665929e+00  1.24442737e-02  6.32248364e+00  1.14276203e-02
  6.65909901e+00  9.40352845e-03  6.97770799e+00  8.25713443e-03
  7.27710799e+00  6.10330197e-03  7.55829359e+00  2.83801589e-03
  7.81948365e+00  6.58457999e-04  8.06256332e+00 -1.63797781e-03
  8.28753260e+00 -4.05129153e-03  8.49428747e+00 -7.57605887e-03
  8.68303596e+00 -1.02231284e-02  8.85576723e+00 -1.22005306e-02
  9.01237725e+00 -1.45028410e-02  9.15485518e+00 -1.73380901e-02
  9.28231046e+00 -1.96076871e-02  9.39673225e+00 -2.15196622e-02
  9.49901109e+00 -2.41726064e-02  1.00325980e+01 -3.67419344e-02]"
1132,"[5.07431436e-01 1.82682640e-03 9.96837941e-01 3.33453890e-03
 1.46821951e+00 4.52313751e-03 1.91965316e+00 7.46676850e-03
 2.35406116e+00 1.00534983e-02 2.76944494e+00 1.23589015e-02
 3.16787865e+00 1.63059750e-02 3.54924892e+00 1.88968616e-02
 3.91363134e+00 2.21301327e-02 4.26202518e+00 2.59680011e-02
 4.59335559e+00 2.84496825e-02 4.90969672e+00 3.14981738e-02
 5.20901220e+00 3.41897639e-02 5.49330060e+00 3.64488781e-02
 5.76160043e+00 3.93125895e-02 6.01483540e+00 4.07445393e-02
 6.25308108e+00 4.27432990e-02 6.47526262e+00 4.33480843e-02
 6.68245486e+00 4.45196796e-02 6.87462004e+00 4.52587989e-02
 7.05275742e+00 4.55276551e-02 7.21590552e+00 4.63633212e-02
 7.36602511e+00 4.66909368e-02 7.50211692e+00 4.65482891e-02
 7.62625508e+00 4.78583753e-02 7.73732696e+00 4.76611250e-02
 7.83740669e+00 4.78795354e-02 7.92749356e+00 4.84758191e-02
 8.00858686e+00 4.94121887e-02 8.67128547e+00 5.53748372e-02]"
1133,"[ 4.80065572e-01 -1.02311877e-03  9.48114468e-01 -2.82051826e-03
  1.40416548e+00 -4.39237511e-03  1.84821862e+00 -5.73868932e-03
  2.28127370e+00 -6.87825611e-03  2.70033125e+00 -7.75468982e-03
  3.10837195e+00 -9.42419946e-03  3.50341495e+00 -1.08493712e-02
  3.88747868e+00 -1.10679722e-02  4.25752609e+00 -1.20232635e-02
  4.61659424e+00 -1.17719840e-02  4.96264590e+00 -1.22761900e-02
  5.29671846e+00 -1.15550300e-02  5.61777453e+00 -1.15893555e-02
  5.92785134e+00 -1.04171103e-02  6.22491165e+00 -1.00003505e-02
  6.50999287e+00 -8.35822471e-03  6.78207639e+00 -6.47176108e-03
  7.04214323e+00 -5.35957816e-03  7.29023099e+00 -3.02202924e-03
  7.52630207e+00 -1.45876104e-03  7.75037527e+00  3.30049800e-04
  7.96245060e+00  2.34440328e-03  8.16252804e+00  4.58429940e-03
  8.35158863e+00  6.03111959e-03  8.52867013e+00  8.70330577e-03
  8.69573461e+00  1.05636208e-02  8.85278206e+00  1.16120647e-02
  8.99985007e+00  1.38482841e-02  1.03113515e+01  2.82008615e-02]"
