,0
233,"[ 5.85101436e-01  1.51982193e-03  1.15018929e+00  2.36383442e-03
  1.69526358e+00  2.53203748e-03  2.21934061e+00  3.04050277e-03
  2.72140434e+00  2.90556456e-03  3.20047108e+00  3.14329452e-03
  3.65850817e+00  1.72154928e-03  4.09354828e+00  6.72472222e-04
  4.50557521e+00 -1.00380539e-03  4.89460516e+00 -2.30741482e-03
  5.26162179e+00 -4.25442777e-03  5.60562524e+00 -6.82864127e-03
  5.92863145e+00 -9.06259252e-03  6.22864068e+00 -1.09238756e-02
  6.50863632e+00 -1.34609681e-02  6.76763473e+00 -1.56577984e-02
  7.00663576e+00 -1.75305694e-02  7.22762295e+00 -2.01115557e-02
  7.42961264e+00 -2.23846857e-02  7.61360468e+00 -2.43661624e-02
  7.78259870e+00 -2.61045946e-02  7.93459495e+00 -2.75675765e-02
  8.07257683e+00 -2.98035855e-02  8.19756042e+00 -3.18289560e-02
  8.30854585e+00 -3.36274851e-02  8.40851652e+00 -3.62476502e-02
  8.49750484e+00 -3.76897140e-02  8.57547840e+00 -3.99534139e-02
  8.64445314e+00 -4.20712872e-02  8.93028597e+00 -5.47042847e-02]"
234,"[4.03060709e-01 2.54742260e-04 8.00122390e-01 4.01490351e-04
 1.19318472e+00 4.76242331e-04 1.58023002e+00 1.44283815e-03
 1.96229413e+00 1.31960082e-03 2.33834122e+00 2.08820733e-03
 2.70938911e+00 2.76681869e-03 3.07443797e+00 3.33743589e-03
 3.43346981e+00 4.79989693e-03 3.78652062e+00 5.15452579e-03
 4.13155473e+00 6.36500044e-03 4.46958997e+00 7.44948188e-03
 4.79860867e+00 9.37181008e-03 5.11962867e+00 1.11501461e-02
 5.43065028e+00 1.27484918e-02 5.73067368e+00 1.41488481e-02
 6.01968086e+00 1.63510532e-02 6.29569015e+00 1.83192709e-02
 6.55970138e+00 2.00715003e-02 6.80869704e+00 2.25535823e-02
 7.04369497e+00 2.47836779e-02 7.26469516e+00 2.67617871e-02
 7.46967995e+00 2.94517498e-02 7.65966717e+00 3.18717271e-02
 7.83465682e+00 3.40217190e-02 7.99563074e+00 3.69195625e-02
 8.14260693e+00 3.95654196e-02 8.27460354e+00 4.09414533e-02
 8.39456610e+00 4.41011747e-02 8.97543599e+00 5.65582860e-02]"
235,"[ 8.84092349e-01 -2.39131860e-03  1.73719893e+00 -6.15455628e-03
  2.55734389e+00 -1.33135684e-02  3.34350329e+00 -2.18804988e-02
  4.09367728e+00 -3.18793468e-02  4.80887780e+00 -4.42980408e-02
  5.48709298e+00 -5.81606521e-02  6.12732289e+00 -7.34791804e-02
  6.72955554e+00 -8.92536978e-02  7.29277900e+00 -1.04496276e-01
  7.81700527e+00 -1.20206843e-01  8.30321027e+00 -1.34373543e-01
  8.74940615e+00 -1.48020303e-01  9.15558091e+00 -1.60147196e-01
  9.52373441e+00 -1.70730222e-01  9.85386665e+00 -1.79769381e-01
  1.01459656e+01 -1.86264745e-01  1.04010553e+01 -1.92204171e-01
  1.06211234e+01 -1.96563730e-01  1.08091699e+01 -1.99307424e-01
  1.09651946e+01 -2.00435253e-01  1.10922215e+01 -2.01911074e-01
  1.11932382e+01 -2.02698959e-01  1.12712446e+01 -2.02762909e-01
  1.13292404e+01 -2.02066926e-01  1.13702495e+01 -2.02574866e-01
  1.13972475e+01 -2.02250874e-01  1.14172341e+01 -2.01010952e-01
  1.14172341e+01 -2.01010952e-01  1.16863227e+01 -2.06782381e-01]"
236,"[ 3.28024383e-01 -6.38064667e-05  6.45037559e-01  7.40318235e-04
  9.50051598e-01  1.40044639e-03  1.24106665e+00  1.89257858e-03
  1.52007056e+00  3.24064223e-03  1.78408755e+00  3.40878220e-03
  2.03409355e+00  4.40885419e-03  2.26811270e+00  4.21700280e-03
  2.48712093e+00  4.84508373e-03  2.69113024e+00  5.29316897e-03
  2.87914071e+00  5.54925883e-03  3.05016439e+00  4.60142558e-03
  3.20617716e+00  4.47352465e-03  3.34619108e+00  4.15362833e-03
  3.47120608e+00  3.65373633e-03  3.58122216e+00  2.97384864e-03
  3.67823918e+00  2.13796471e-03  3.76124520e+00  2.13401280e-03
  3.83126416e+00  9.74136641e-04  3.89127184e+00  6.94191361e-04
  3.94128024e+00  2.94248960e-04  3.98328921e+00 -2.01691137e-04
  4.01728677e+00  2.06299071e-04  4.04529675e+00 -4.57636994e-04
  4.06729517e+00 -1.93643330e-04  4.08530587e+00 -9.77576515e-04
  4.10630436e+00 -7.25582563e-04  4.10630436e+00 -7.25582563e-04
  4.10630436e+00 -7.25582563e-04  4.12830277e+00 -4.61588899e-04]"
237,"[ 6.57343136e-01  4.13314359e-05  1.29266736e+00 -3.26423432e-04
  1.90391280e+00 -2.33224540e-04  2.49114342e+00 -6.77024588e-04
  3.05236332e+00 -1.78573621e-03  3.58557658e+00 -3.68727205e-03
  4.09171721e+00 -5.31972308e-03  4.56885325e+00 -7.80895465e-03
  5.01698471e+00 -1.11549667e-02  5.43405172e+00 -1.44877193e-02
  5.82105224e+00 -1.77432560e-02  6.17798626e+00 -2.09215769e-02
  6.50385584e+00 -2.40866382e-02  6.79965893e+00 -2.71744837e-02
  7.06639347e+00 -3.01211570e-02  7.30499347e+00 -3.18647492e-02
  7.51751879e+00 -3.32753002e-02  7.70403338e+00 -3.53507627e-02
  7.86740319e+00 -3.59033626e-02  8.00968808e+00 -3.58031396e-02
  8.13294791e+00 -3.59201341e-02  8.24117450e+00 -3.59985206e-02
  8.33636374e+00 -3.59103866e-02  8.42051155e+00 -3.55278193e-02
  8.49760973e+00 -3.45949936e-02  8.56971815e+00 -3.39819495e-02
  8.64082862e+00 -3.34328617e-02  8.71300100e+00 -3.38177703e-02
  8.79009918e+00 -3.28849446e-02  1.05736567e+01 -1.57801535e-02]"
238,"[5.26193769e-01 3.43016117e-04 1.03437179e+00 2.81382942e-05
 1.52235878e+00 8.63167952e-04 1.99214628e+00 3.03184564e-03
 2.44373430e+00 6.53417135e-03 2.87621892e+00 1.02825038e-02
 3.28950828e+00 1.52726141e-02 3.68658970e+00 2.17801129e-02
 4.06556350e+00 2.86254887e-02 4.42923325e+00 3.80758944e-02
 4.77678693e+00 4.80479177e-02 5.10922030e+00 5.86334289e-02
 5.42743727e+00 7.09200691e-02 5.73252548e+00 8.40039378e-02
 6.02557256e+00 9.69811342e-02 6.30748242e+00 1.10939300e-01
 6.57925083e+00 1.25970304e-01 6.84205730e+00 1.40174476e-01
 7.09770964e+00 1.55727098e-01 7.34838311e+00 1.70820369e-01
 7.59398587e+00 1.86450060e-01 7.83750521e+00 2.02891780e-01
 8.08102455e+00 2.19333501e-01 8.32553967e+00 2.35867092e-01
 8.57403786e+00 2.52768165e-01 8.82742304e+00 2.71124359e-01
 9.08868252e+00 2.91211287e-01 9.35989971e+00 3.12216917e-01
 9.64207038e+00 3.34233121e-01 1.39063440e+01 7.12593197e-01]"
239,"[4.88167866e-01 2.03342414e-03 9.61306634e-01 4.42213481e-03
 1.41642850e+00 7.43637621e-03 1.85461948e+00 1.19820013e-02
 2.27569942e+00 1.60671414e-02 2.67984847e+00 2.16836652e-02
 3.06589054e+00 2.69297853e-02 3.43491164e+00 3.27113548e-02
 3.78799779e+00 3.99342265e-02 4.12388281e+00 4.57006788e-02
 4.44383288e+00 5.29084335e-02 4.74766784e+00 5.95656216e-02
 5.03547777e+00 6.66681777e-02 5.30916445e+00 7.30400046e-02
 5.56682610e+00 7.98571993e-02 5.80945865e+00 8.70296806e-02
 6.03697203e+00 9.35615141e-02 6.24945630e+00 1.00448634e-01
 6.44682140e+00 1.06695106e-01 6.62816146e+00 1.13386946e-01
 6.79338642e+00 1.19528220e-01 6.94249626e+00 1.25118927e-01
 7.07549098e+00 1.30159067e-01 7.19237059e+00 1.34648642e-01
 7.29213916e+00 1.38677731e-01 7.37787456e+00 1.42972025e-01
 7.44740477e+00 1.45719818e-01 7.50290181e+00 1.48732817e-01
 7.54427561e+00 1.51015086e-01 7.58465347e+00 1.53387436e-01]"
240,"[ 1.07933237e+00 -1.25953364e-02  2.15312012e+00 -3.51534646e-02
  3.22185571e+00 -6.98555503e-02  4.28553914e+00 -1.16701593e-01
  5.34343871e+00 -1.74481387e-01  6.39434420e+00 -2.43926639e-01
  7.43825562e+00 -3.25037349e-01  8.47444126e+00 -4.16603312e-01
  9.50266187e+00 -5.19595483e-01  1.05209755e+01 -6.33535366e-01
  1.15296215e+01 -7.57452001e-01  1.25266578e+01 -8.90866890e-01
  1.35111136e+01 -1.03354078e+00  1.44812861e+01 -1.18402423e+00
  1.54379071e+01 -1.34352742e+00  1.63773320e+01 -1.51012242e+00
  1.72990683e+01 -1.68162805e+00  1.82026375e+01 -1.85998623e+00
  1.90858446e+01 -2.04156634e+00  1.99474792e+01 -2.22710009e+00
  2.07872882e+01 -2.41343535e+00  2.16028512e+01 -2.60203554e+00
  2.23939149e+01 -2.78974854e+00  2.31587767e+01 -2.97512489e+00
  2.38964657e+01 -3.15792533e+00  2.46060108e+01 -3.33791063e+00
  2.52871589e+01 -3.51192866e+00  2.59384605e+01 -3.68168208e+00
  2.65586915e+01 -3.84377953e+00  3.12797832e+01 -5.09359449e+00]"
241,"[ 1.88409065e-01 -1.55184976e-04  3.71610246e-01 -1.68074889e-03
  5.49849327e-01 -2.59185169e-03  7.21018575e-01 -3.63512896e-03
  8.86110411e-01 -4.93347293e-03  1.04512483e+00 -6.48688358e-03
  1.19706943e+00 -8.17246871e-03  1.34107466e+00 -8.87491606e-03
  1.47689474e+00 -1.05790657e-02  1.60477547e+00 -1.13000775e-02
  1.72347863e+00 -1.28998994e-02  1.83424243e+00 -1.35165835e-02
  1.93483625e+00 -1.48891855e-02  2.02749071e+00 -1.52786496e-02
  2.11109049e+00 -1.55545038e-02  2.18762044e+00 -1.59625325e-02
  2.25708056e+00 -1.65027356e-02  2.32244811e+00 -1.75437899e-02
  2.38396887e+00 -1.71008552e-02  2.44437431e+00 -1.75274484e-02
  2.50378734e+00 -1.78311493e-02  2.56617763e+00 -1.85035269e-02
  2.63365291e+00 -1.87979456e-02  2.70708271e+00 -1.98297176e-02
  2.78857476e+00 -2.08522074e-02  2.88122922e+00 -2.12416716e-02
  2.98591560e+00 -2.21134224e-02  3.10374924e+00 -2.25979320e-02
  3.23659206e+00 -2.39334050e-02  5.76666461e+00 -3.29278196e-02]"
242,"[ 3.84187054e-01  5.54576947e-04  7.46354081e-01  7.65019968e-04
  1.08550153e+00  6.61120981e-04  1.40162939e+00  2.42879987e-04
  1.69576702e+00  4.80061189e-04  1.96588550e+00  4.32692301e-04
  2.21298441e+00  7.09814052e-05  2.43809308e+00  3.64692706e-04
  2.64118172e+00  3.14270081e-04  2.82324990e+00 -1.10078387e-04
  2.98532695e+00  6.14115045e-05  3.12838264e+00 -2.00608284e-04
  3.25344633e+00  7.36264529e-05  3.36351667e+00  7.94739959e-04
  3.45956343e+00  9.33384196e-04  3.54361552e+00  1.42953145e-03
  3.61864181e+00  1.19424984e-03  3.68667121e+00  1.16751166e-03
  3.75073218e+00  2.25949727e-03  3.81176469e+00  2.44130252e-03
  3.87379675e+00  2.59331585e-03  3.93882748e+00  2.65595342e-03
  4.00985555e+00  2.53983949e-03  4.08788051e+00  2.21518212e-03
  4.17693038e+00  2.56236979e-03  4.27897448e+00  2.52226252e-03
  4.39704127e+00  3.00504068e-03  4.53210052e+00  2.98135623e-03
  4.68718068e+00  3.36138955e-03  8.22809545e+00  1.48758580e-02]"
243,"[5.57089453e-01 5.84168213e-04 1.09614416e+00 2.82599601e-03
 1.61518347e+00 5.68766618e-03 2.11422640e+00 8.16935922e-03
 2.59327293e+00 1.02710751e-02 3.05130426e+00 1.29736345e-02
 3.48832038e+00 1.62770374e-02 3.90235965e+00 1.81436471e-02
 4.29538371e+00 2.06111004e-02 4.66541192e+00 2.26415799e-02
 5.01242528e+00 2.52349052e-02 5.33746161e+00 2.64104361e-02
 5.63848328e+00 2.81298140e-02 5.91650910e+00 2.94122182e-02
 6.17153907e+00 3.02576487e-02 6.40355419e+00 3.16659249e-02
 6.61459210e+00 3.16754057e-02 6.80259617e+00 3.32475518e-02
 6.97162266e+00 3.34589001e-02 7.12063376e+00 3.42900908e-02
 7.25062930e+00 3.57601226e-02 7.36462772e+00 3.69261728e-02
 7.46262903e+00 3.77882413e-02 7.54563305e+00 3.83653269e-02
 7.61662023e+00 3.97142457e-02 7.67760922e+00 4.08731760e-02
 7.72761920e+00 4.08232993e-02 7.76961162e+00 4.16212513e-02
 7.80560512e+00 4.23052102e-02 8.04456198e+00 4.68459370e-02]"
244,"[ 5.80220062e-01  8.24370024e-04  1.13142332e+00  1.80743745e-03
  1.65363878e+00  1.94962276e-03  2.14583785e+00  2.22150953e-03
  2.60804953e+00  1.62351824e-03  3.03924526e+00  1.12623249e-03
  3.43942502e+00  7.29652273e-04  3.81161656e+00 -4.78814135e-04
  4.15279213e+00 -1.58657501e-03  4.46595048e+00 -2.50664254e-03
  4.75212019e+00 -4.20960033e-03  5.01027267e+00 -5.72486478e-03
  5.24343566e+00 -7.96502761e-03  5.45155118e+00 -8.93092977e-03
  5.63770494e+00 -1.15343220e-02  5.80081038e+00 -1.28054617e-02
  5.94392422e+00 -1.46565202e-02  6.07001622e+00 -1.60009300e-02
  6.17811579e+00 -1.78672666e-02  6.27219225e+00 -1.91399668e-02
  6.35227460e+00 -2.08186101e-02  6.42236115e+00 -2.27872127e-02
  6.48242291e+00 -2.40461952e-02  6.53545862e+00 -2.45085697e-02
  6.58352542e+00 -2.61155034e-02  6.62656533e+00 -2.68678372e-02
  6.66660651e+00 -2.77071589e-02  6.70564810e+00 -2.85754764e-02
  6.74571827e+00 -3.04143776e-02  7.48048249e+00 -4.61158037e-02]"
245,"[4.95619188e-01 3.40889047e-03 9.82376047e-01 8.67765504e-03
 1.45927520e+00 1.59023491e-02 1.92622060e+00 2.40875965e-02
 2.38231291e+00 3.43248288e-02 2.82736003e+00 4.46232939e-02
 3.26155408e+00 5.69737437e-02 3.68380361e+00 7.04768578e-02
 4.09301719e+00 8.42333153e-02 4.48919484e+00 9.82431163e-02
 4.87243259e+00 1.13501637e-01 5.24054760e+00 1.28210235e-01
 5.59562666e+00 1.43172178e-01 5.93567903e+00 1.58579574e-01
 6.26051259e+00 1.72441673e-01 6.56932408e+00 1.86845281e-01
 6.86400819e+00 2.00602912e-01 7.14148275e+00 2.13007355e-01
 7.40383456e+00 2.24861877e-01 7.65006824e+00 2.36262533e-01
 7.88008773e+00 2.46213946e-01 8.09498448e+00 2.55615437e-01
 8.29475848e+00 2.64467007e-01 8.47940972e+00 2.72768654e-01
 8.64884216e+00 2.79525004e-01 8.80523866e+00 2.86534698e-01
 8.94850316e+00 2.92802358e-01 9.07863566e+00 2.98327987e-01
 9.19762691e+00 3.02919472e-01 1.00650809e+01 3.38761618e-01]"
246,"[5.78442319e-01 4.18139831e-03 1.13181828e+00 9.18602058e-03
 1.65808311e+00 1.59187971e-02 2.15728379e+00 2.33808322e-02
 2.63246399e+00 3.07141782e-02 3.08257783e+00 3.88707482e-02
 3.50962310e+00 4.79445076e-02 3.91469267e+00 5.59846476e-02
 4.29973735e+00 6.40840293e-02 4.66670793e+00 7.33355139e-02
 5.01769618e+00 8.18352752e-02 5.35465291e+00 9.06761746e-02
 5.67962290e+00 9.89532815e-02 5.99555584e+00 1.07806440e-01
 6.30345063e+00 1.17282632e-01 6.60639792e+00 1.25525016e-01
 6.90630154e+00 1.34625347e-01 7.20316150e+00 1.44583625e-01
 7.50102035e+00 1.54588886e-01 7.79892618e+00 1.63595252e-01
 8.09973474e+00 1.74740357e-01 8.40458586e+00 1.85074497e-01
 8.71243366e+00 1.95549585e-01 9.02522897e+00 2.07258483e-01
 9.34206684e+00 2.18156415e-01 9.66485110e+00 2.30335139e-01
 9.99063204e+00 2.42654812e-01 1.03214545e+01 2.54210502e-01
 1.06542277e+01 2.66859053e-01 1.41184204e+01 3.86748570e-01]"
247,"[5.35535356e-01 1.69778271e-03 1.05304346e+00 3.53074537e-03
 1.55247634e+00 6.49773622e-03 2.03392995e+00 8.60105881e-03
 2.49730832e+00 1.18384096e-02 2.94370628e+00 1.42600736e-02
 3.37202900e+00 1.78157659e-02 3.78437016e+00 2.06037530e-02
 4.17868406e+00 2.35269201e-02 4.55596956e+00 2.66332487e-02
 4.91522782e+00 2.98747573e-02 5.25850450e+00 3.23485608e-02
 5.58375393e+00 3.49575442e-02 5.89097611e+00 3.77017076e-02
 6.18116990e+00 4.06290325e-02 6.45338441e+00 4.26926891e-02
 6.70852254e+00 4.59383555e-02 6.94672823e+00 4.73694870e-02
 7.16885639e+00 5.00306098e-02 7.37400413e+00 5.18760459e-02
 7.56611886e+00 5.40965698e-02 7.74424971e+00 5.56453517e-02
 7.91134525e+00 5.76651846e-02 8.06945116e+00 5.92531834e-02
 8.21951830e+00 6.14561778e-02 8.36359235e+00 6.33712828e-02
 8.50367101e+00 6.50944615e-02 8.64370169e+00 6.78164884e-02
 8.78378035e+00 6.95396671e-02 1.09200071e+01 1.16092801e-01]"
248,"[3.87641325e-01 5.67481548e-03 7.73140258e-01 1.31962925e-02
 1.15450227e+00 2.24165661e-02 1.53386976e+00 3.14889747e-02
 1.91002366e+00 4.33313756e-02 2.28318577e+00 5.49519791e-02
 2.65228490e+00 6.72741159e-02 3.01831830e+00 8.03717185e-02
 3.38021479e+00 9.51681177e-02 3.73719889e+00 1.08597591e-01
 4.08805155e+00 1.23577996e-01 4.43391789e+00 1.38188739e-01
 4.77380065e+00 1.52355887e-01 5.10662864e+00 1.67002771e-01
 5.43240185e+00 1.82129390e-01 5.74919969e+00 1.96590618e-01
 6.05901669e+00 2.10534318e-01 6.36078166e+00 2.24883821e-01
 6.65250005e+00 2.39491263e-01 6.93624034e+00 2.53507245e-01
 7.21100526e+00 2.66857834e-01 7.47564969e+00 2.81463625e-01
 7.73238994e+00 2.94480693e-01 7.97900969e+00 3.08752963e-01
 8.21672800e+00 3.21362578e-01 8.44432582e+00 3.35227394e-01
 8.66202494e+00 3.47355621e-01 8.87067476e+00 3.59815720e-01
 9.06935194e+00 3.71536494e-01 1.05791362e+01 4.57393561e-01]"
249,"[ 2.81175371e-01 -1.18773398e-03  5.49321249e-01 -2.85746048e-03
  8.04477421e-01 -4.00997129e-03  1.04760331e+00 -5.68426045e-03
  1.27873870e+00 -6.88111973e-03  1.49788358e+00 -7.60054914e-03
  1.70599740e+00 -8.88154272e-03  1.90411913e+00 -9.76467808e-03
  2.09124957e+00 -1.02101694e-02  2.26834814e+00 -1.12570107e-02
  2.43645384e+00 -1.19457796e-02  2.59552687e+00 -1.32756843e-02
  2.74664603e+00 -1.32880942e-02  2.88973174e+00 -1.39814257e-02
  3.02582299e+00 -1.43962565e-02  3.15587920e+00 -1.55715806e-02
  3.27997995e+00 -1.55089815e-02  3.39904487e+00 -1.62466615e-02
  3.51411296e+00 -1.68251982e-02  3.62618343e+00 -1.72843775e-02
  3.73425706e+00 -1.75844135e-02  3.84133148e+00 -1.78446636e-02
  3.94540828e+00 -1.79855563e-02  4.04744688e+00 -1.90460856e-02
  4.14752685e+00 -1.90278349e-02  4.24556861e+00 -1.99292209e-02
  4.33965333e+00 -1.96722554e-02  4.43070063e+00 -2.02951406e-02
  4.51775111e+00 -2.07588825e-02  5.01907058e+00 -2.27058317e-02]"
250,"[4.03697804e-01 1.04055002e-03 8.00334355e-01 1.70867397e-03
 1.18900271e+00 3.08948125e-03 1.57069891e+00 5.09388645e-03
 1.94343088e+00 7.90006040e-03 2.30810558e+00 1.04228937e-02
 2.66381606e+00 1.37474958e-02 3.01056233e+00 1.78738666e-02
 3.34834438e+00 2.28020061e-02 3.67707313e+00 2.75358904e-02
 3.99783368e+00 3.29824581e-02 4.31162207e+00 3.90526237e-02
 4.61744227e+00 4.58354726e-02 4.91620121e+00 5.22458954e-02
 5.20798799e+00 5.92799162e-02 5.49379862e+00 6.68484494e-02
 5.77254800e+00 7.40445566e-02 6.04532123e+00 8.17751763e-02
 6.31112230e+00 9.01293939e-02 6.57085814e+00 9.80221000e-02
 6.82253670e+00 1.05631465e-01 7.06715400e+00 1.12868405e-01
 7.30380312e+00 1.20818028e-01 7.53230587e+00 1.27488286e-01
 7.75175532e+00 1.33964289e-01 7.96115545e+00 1.40335122e-01
 8.16041716e+00 1.45604761e-01 8.34962955e+00 1.50769230e-01
 8.52779659e+00 1.55917615e-01 9.81300904e+00 1.79517763e-01]"
251,"[ 3.82372138e-01 -4.06790480e-03  7.53563943e-01 -8.14762916e-03
  1.11536569e+00 -1.35789220e-02  1.46580925e+00 -2.00060928e-02
  1.80704060e+00 -2.68007736e-02  2.13807567e+00 -3.37851192e-02
  2.45989852e+00 -4.11369748e-02  2.77233132e+00 -4.98403989e-02
  3.07555189e+00 -5.89113329e-02  3.36857620e+00 -6.81719317e-02
  3.65140422e+00 -7.76221952e-02  3.92403597e+00 -8.72621236e-02
  4.18530955e+00 -9.78979299e-02  4.43459657e+00 -1.07383652e-01
  4.67136351e+00 -1.18671466e-01  4.89515985e+00 -1.28631350e-01
  5.10464584e+00 -1.39053576e-01  5.29982146e+00 -1.49938145e-01
  5.47988053e+00 -1.60123153e-01  5.64464517e+00 -1.70592657e-01
  5.79429326e+00 -1.80362601e-01  5.92882477e+00 -1.89432983e-01
  6.04725566e+00 -1.97625959e-01  6.15155404e+00 -2.05297218e-01
  6.24171991e+00 -2.12446761e-01  6.31873732e+00 -2.19252434e-01
  6.38278414e+00 -2.24730177e-01  6.43386035e+00 -2.28879991e-01
  6.47474028e+00 -2.33219469e-01  6.53565707e+00 -2.39147735e-01]"
252,"[ 4.71337456e-01 -2.45002079e-03  9.23685256e-01 -5.52692779e-03
  1.36007476e+00 -1.01311945e-02  1.77844107e+00 -1.43298979e-02
  2.17881719e+00 -1.91224934e-02  2.56320201e+00 -2.44429932e-02
  2.93156255e+00 -2.92919415e-02  3.28396480e+00 -3.56682496e-02
  3.62230868e+00 -4.05075627e-02  3.94666018e+00 -4.58087920e-02
  4.25901821e+00 -5.15059494e-02  4.56034924e+00 -5.65665854e-02
  4.85168572e+00 -6.19571615e-02  5.13502655e+00 -6.76116897e-02
  5.41033874e+00 -7.25307144e-02  5.68062066e+00 -7.66152536e-02
  5.94493884e+00 -8.18972124e-02  6.20622566e+00 -8.62786978e-02
  6.46351466e+00 -9.07921591e-02  6.71780529e+00 -9.54046025e-02
  6.96906456e+00 -9.91165724e-02  7.21935737e+00 -1.03860992e-01
  7.46561937e+00 -1.07737932e-01  7.70888299e+00 -1.11713854e-01
  7.94911526e+00 -1.14789302e-01  8.18435025e+00 -1.18029721e-01
  8.41458796e+00 -1.21435109e-01  8.63683002e+00 -1.25104450e-01
  8.85204291e+00 -1.28005293e-01  1.04446182e+01 -1.49471532e-01]"
253,"[0.19212727 0.00301885 0.37012875 0.00535772 0.53509373 0.00791854
 0.68394171 0.0099867  0.81875758 0.01237048 0.93854572 0.01516354
 1.04321248 0.01737027 1.13375346 0.01889701 1.21026232 0.02073938
 1.273641   0.0218081  1.32388952 0.02210318 1.36318638 0.02342851
 1.39134428 0.02379287 1.40935881 0.02310262 1.40935881 0.02310262
 1.40935881 0.02310262 1.40935881 0.02310262 1.40935881 0.02310262
 1.40935881 0.02310262 1.40935881 0.02310262 1.40935881 0.02310262
 1.40935881 0.02310262 1.40935881 0.02310262 1.40935881 0.02310262
 1.40935881 0.02310262 1.40935881 0.02310262 1.40935881 0.02310262
 1.40935881 0.02310262 1.40935881 0.02310262 1.40935881 0.02310262]"
254,"[5.38131359e-01 3.82635053e-03 1.05923801e+00 8.05196698e-03
 1.56448081e+00 1.45879846e-02 2.05062354e+00 2.06908672e-02
 2.51683380e+00 2.84359722e-02 2.96402612e+00 3.67445654e-02
 3.38912850e+00 4.48663570e-02 3.79222307e+00 5.37979701e-02
 4.17314558e+00 6.15461584e-02 4.53006704e+00 7.02683904e-02
 4.86290531e+00 7.89680431e-02 5.17058167e+00 8.67306043e-02
 5.45417485e+00 9.44705861e-02 5.71268823e+00 1.02270100e-01
 5.94603970e+00 1.09132522e-01 6.15522588e+00 1.14975741e-01
 6.34132550e+00 1.20714270e-01 6.50433856e+00 1.26348109e-01
 6.64617621e+00 1.30716411e-01 6.76791717e+00 1.34733690e-01
 6.87155469e+00 1.38235722e-01 6.95908202e+00 1.41058286e-01
 7.03149578e+00 1.43119271e-01 7.09087132e+00 1.45251077e-01
 7.14119515e+00 1.47125260e-01 7.18346388e+00 1.48659708e-01
 7.21967076e+00 1.49690201e-01 7.25388439e+00 1.50884915e-01
 7.28610478e+00 1.52243852e-01 8.25023045e+00 1.87196438e-01]"
255,"[3.32439924e-01 2.38679970e-03 6.43871729e-01 5.58534855e-03
 9.37284276e-01 9.33735572e-03 1.21159518e+00 1.27326314e-02
 1.46780073e+00 1.56850786e-02 1.70897588e+00 1.89326933e-02
 1.93719930e+00 2.32995683e-02 2.15229880e+00 2.67931301e-02
 2.35934191e+00 2.99791807e-02 2.55841473e+00 3.38540069e-02
 2.75250611e+00 3.81593179e-02 2.94551510e+00 4.15544390e-02
 3.13761391e+00 4.60319439e-02 3.33170529e+00 5.03372549e-02
 3.52978182e+00 5.42981780e-02 3.73301198e+00 5.98211900e-02
 3.94321614e+00 6.47415233e-02 4.16147670e+00 6.99693678e-02
 4.38787974e+00 7.65010102e-02 4.62324936e+00 8.22577801e-02
 4.86676147e+00 8.93183479e-02 5.11932626e+00 9.66003300e-02
 5.37795487e+00 1.04362017e-01 5.64264729e+00 1.12603409e-01
 5.91240725e+00 1.21410604e-01 6.18515606e+00 1.29959507e-01
 6.45898726e+00 1.39418600e-01 6.73173608e+00 1.47967503e-01
 7.00158213e+00 1.57770984e-01 9.23077939e+00 2.38142340e-01]"
256,"[ 4.10439553e-01 -6.10732022e-04  7.99855311e-01 -1.21698128e-03
  1.16819950e+00 -2.81760574e-03  1.51456880e+00 -3.36711133e-03
  1.84091318e+00 -3.95991228e-03  2.14618597e+00 -5.54708843e-03
  2.43143383e+00 -7.17755995e-03  2.69570568e+00 -7.80469073e-03
  2.93990480e+00 -9.47397485e-03  3.16407899e+00 -1.11865543e-02
  3.36927488e+00 -1.19913493e-02  3.55539691e+00 -1.38860758e-02
  3.72254064e+00 -1.48730178e-02  3.87165714e+00 -1.59988114e-02
  4.00274643e+00 -1.72634566e-02  4.11680735e+00 -1.87147316e-02
  4.21488654e+00 -1.94015565e-02  4.29693623e+00 -2.03227893e-02
  4.36500191e+00 -2.05751282e-02  4.41898802e+00 -2.21562893e-02
  4.46103561e+00 -2.21652548e-02  4.49204798e+00 -2.26475189e-02
  4.51407064e+00 -2.26997798e-02  4.53005237e+00 -2.34642299e-02
  4.53005237e+00 -2.34642299e-02  4.53005237e+00 -2.34642299e-02
  4.53005237e+00 -2.34642299e-02  4.53005237e+00 -2.34642299e-02
  4.53005237e+00 -2.34642299e-02  4.61514641e+00 -2.35299391e-02]"
